timestamp,open,high,low,close,volume
2026-03-06 03:45:00,24656.4004,24656.4004,24591.75,24594.4004,0
2026-03-06 03:50:00,24594.9004,24652.75,24588.3496,24647.5996,0
2026-03-06 03:55:00,24647.4492,24683.0,24644.1992,24681.1992,0
2026-03-06 04:00:00,24681.5,24681.5,24649.3008,24650.4492,0
2026-03-06 04:05:00,24650.3496,24676.5508,24639.8008,24648.4004,0
2026-03-06 04:10:00,24647.8008,24680.8008,24641.25,24678.8496,0
2026-03-06 04:15:00,24678.3496,24688.0996,24655.75,24657.9004,0
2026-03-06 04:20:00,24658.1992,24666.25,24638.9492,24643.8496,0
2026-03-06 04:25:00,24643.3008,24643.5996,24618.8496,24625.1504,0
2026-03-06 04:30:00,24624.3008,24647.5,24616.9492,24635.0,0
2026-03-06 04:35:00,24634.6504,24661.0996,24622.8008,24653.5996,0
2026-03-06 04:40:00,24654.0,24657.8496,24648.9492,24653.3496,0
2026-03-06 04:45:00,24652.3496,24675.4492,24651.0996,24673.5,0
2026-03-06 04:50:00,24674.1504,24674.3496,24658.75,24669.0996,0
2026-03-06 04:55:00,24669.1992,24675.6504,24647.4004,24651.75,0
2026-03-06 05:00:00,24652.3496,24652.6992,24618.8496,24619.0996,0
2026-03-06 05:05:00,24618.5996,24630.5508,24608.75,24621.5996,0
2026-03-06 05:10:00,24620.9492,24629.0996,24613.3008,24620.1504,0
2026-03-06 05:15:00,24620.8008,24622.3008,24585.3008,24586.5,0
2026-03-06 05:20:00,24587.1992,24621.0508,24575.75,24596.6992,0
2026-03-06 05:25:00,24596.6992,24598.0996,24584.1992,24594.6504,0
2026-03-06 05:30:00,24594.9004,24636.8496,24594.9004,24635.6992,0
2026-03-06 05:35:00,24636.5508,24648.6992,24626.3008,24635.9492,0
2026-03-06 05:40:00,24636.0996,24637.5508,24615.0996,24617.5996,0
2026-03-06 05:45:00,24617.4004,24621.4004,24599.6992,24606.3496,0
2026-03-06 05:50:00,24606.5996,24619.5996,24600.1504,24600.1504,0
2026-03-06 05:55:00,24600.1992,24607.5508,24593.9004,24607.25,0
2026-03-06 06:00:00,24607.75,24620.8496,24602.5508,24620.4492,0
2026-03-06 06:05:00,24620.75,24635.6504,24618.3496,24635.5508,0
2026-03-06 06:10:00,24634.8496,24654.5508,24615.8008,24616.4004,0
2026-03-06 06:15:00,24616.5,24634.0,24611.6992,24632.4492,0
2026-03-06 06:20:00,24632.4004,24634.8496,24613.9004,24619.8496,0
2026-03-06 06:25:00,24619.3008,24630.1992,24611.9492,24625.6992,0
2026-03-06 06:30:00,24625.8496,24627.5508,24608.9492,24609.6504,0
2026-03-06 06:35:00,24610.0996,24629.5508,24606.1992,24626.5,0
2026-03-06 06:40:00,24626.8008,24631.4492,24605.4492,24608.8496,0
2026-03-06 06:45:00,24608.5996,24623.3496,24603.9492,24610.0,0
2026-03-06 06:50:00,24610.5996,24612.75,24600.0996,24608.8496,0
2026-03-06 06:55:00,24609.6992,24609.6992,24576.0508,24578.3008,0
2026-03-06 07:00:00,24578.25,24598.0,24578.25,24595.0508,0
2026-03-06 07:05:00,24594.8496,24597.9004,24584.9492,24586.1504,0
2026-03-06 07:10:00,24586.0508,24602.0,24586.0508,24599.8496,0
2026-03-06 07:15:00,24599.8008,24603.3008,24583.8008,24595.5,0
2026-03-06 07:20:00,24596.0,24611.25,24595.4004,24596.9492,0
2026-03-06 07:25:00,24597.1992,24607.4492,24592.1504,24603.6992,0
2026-03-06 07:30:00,24603.5996,24614.25,24591.9004,24600.0996,0
2026-03-06 07:35:00,24600.75,24610.0508,24593.5996,24595.0996,0
2026-03-06 07:40:00,24595.4492,24603.5996,24594.25,24602.6504,0
2026-03-06 07:45:00,24602.0508,24606.6992,24593.25,24597.8008,0
2026-03-06 07:50:00,24597.8496,24614.8496,24593.5996,24607.1504,0
2026-03-06 07:55:00,24605.8496,24613.1504,24602.75,24609.6504,0
2026-03-06 08:00:00,24609.0,24610.6504,24576.9004,24584.1992,0
2026-03-06 08:05:00,24584.0,24623.5,24573.8496,24600.4004,0
2026-03-06 08:10:00,24600.4492,24608.0508,24592.1992,24594.9492,0
2026-03-06 08:15:00,24596.5996,24596.5996,24572.4004,24581.8496,0
2026-03-06 08:20:00,24580.9492,24596.5,24569.9492,24575.1504,0
2026-03-06 08:25:00,24574.25,24574.5996,24553.9492,24554.9004,0
2026-03-06 08:30:00,24555.6992,24581.9492,24543.8008,24567.0508,0
2026-03-06 08:35:00,24566.4492,24585.0,24564.5508,24584.9004,0
2026-03-06 08:40:00,24584.0996,24605.6992,24584.0996,24585.75,0
2026-03-06 08:45:00,24587.1992,24615.9004,24585.4492,24609.25,0
2026-03-06 08:50:00,24610.0508,24612.5508,24603.0996,24611.6992,0
2026-03-06 08:55:00,24612.4492,24616.4492,24592.3008,24593.0,0
2026-03-06 09:00:00,24593.4492,24602.3008,24581.3008,24583.0996,0
2026-03-06 09:05:00,24583.8008,24592.4492,24567.75,24568.9004,0
2026-03-06 09:10:00,24569.1992,24569.1992,24534.9492,24543.4492,0
2026-03-06 09:15:00,24543.5,24559.75,24446.5996,24488.8008,0
2026-03-06 09:20:00,24488.4004,24534.8008,24484.6992,24512.75,0
