Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2026-03-10 04:48:00+00:00,274.0400085449219,274.1199951171875,274.0199890136719,274.1199951171875,20351
2026-03-10 04:49:00+00:00,274.0400085449219,274.0400085449219,274.0,274.0400085449219,23501
2026-03-10 04:50:00+00:00,274.04998779296875,274.04998779296875,274.0299987792969,274.0299987792969,13252
2026-03-10 04:51:00+00:00,273.92999267578125,274.0199890136719,273.9200134277344,274.010009765625,25899
2026-03-10 04:52:00+00:00,273.760009765625,273.92999267578125,273.70001220703125,273.92999267578125,15000
2026-03-10 04:53:00+00:00,273.739990234375,273.760009765625,273.6199951171875,273.75,33728
2026-03-10 04:54:00+00:00,273.8900146484375,273.8900146484375,273.6700134277344,273.739990234375,7397
2026-03-10 04:55:00+00:00,273.8999938964844,273.9599914550781,273.79998779296875,273.8900146484375,9837
2026-03-10 04:56:00+00:00,273.7900085449219,273.8999938964844,273.7900085449219,273.8800048828125,29248
2026-03-10 04:57:00+00:00,273.75,273.8399963378906,273.75,273.75,12590
2026-03-10 04:58:00+00:00,273.82000732421875,273.8900146484375,273.70001220703125,273.7900085449219,18147
2026-03-10 04:59:00+00:00,273.8699951171875,273.8900146484375,273.8500061035156,273.8900146484375,8706
2026-03-10 05:00:00+00:00,273.8999938964844,273.8999938964844,273.79998779296875,273.8599853515625,16355
2026-03-10 05:01:00+00:00,273.79998779296875,273.8999938964844,273.79998779296875,273.8699951171875,11762
2026-03-10 05:02:00+00:00,273.9800109863281,273.9800109863281,273.8900146484375,273.8999938964844,20980
2026-03-10 05:03:00+00:00,274.1199951171875,274.1199951171875,273.95001220703125,273.989990234375,14982
2026-03-10 05:04:00+00:00,274.1499938964844,274.1499938964844,274.1199951171875,274.1199951171875,17984
2026-03-10 05:05:00+00:00,274.25,274.25,274.1400146484375,274.1499938964844,41848
2026-03-10 05:06:00+00:00,274.239990234375,274.25,274.239990234375,274.25,27599
2026-03-10 05:07:00+00:00,274.1199951171875,274.260009765625,274.1199951171875,274.239990234375,89499
2026-03-10 05:08:00+00:00,274.20001220703125,274.20001220703125,274.1000061035156,274.1000061035156,9290
2026-03-10 05:09:00+00:00,274.20001220703125,274.20001220703125,274.1099853515625,274.19000244140625,9508
2026-03-10 05:10:00+00:00,274.29998779296875,274.29998779296875,274.1499938964844,274.1499938964844,24686
2026-03-10 05:11:00+00:00,274.3900146484375,274.3999938964844,274.29998779296875,274.29998779296875,49094
2026-03-10 05:12:00+00:00,274.3299865722656,274.44000244140625,274.3299865722656,274.3500061035156,35998
2026-03-10 05:13:00+00:00,274.44000244140625,274.44000244140625,274.3900146484375,274.3900146484375,22789
2026-03-10 05:14:00+00:00,274.3500061035156,274.44000244140625,274.3500061035156,274.44000244140625,49169
