timestamp,open,high,low,close,volume
2026-03-09 08:35:00,1408.2,1409.1,1407.3,1408.4,110134
2026-03-09 08:40:00,1408.4,1410.2,1407.3,1408.7,147427
2026-03-09 08:45:00,1408.7,1409.5,1407.3,1409.0,146447
2026-03-09 08:50:00,1408.9,1410.9,1408.1,1409.9,186775
2026-03-09 08:55:00,1409.9,1412.2,1409.8,1411.4,165150
2026-03-09 09:00:00,1411.3,1413.6,1410.0,1412.0,296415
2026-03-09 09:05:00,1412.1,1413.4,1411.1,1412.7,187524
2026-03-09 09:10:00,1412.8,1415.0,1411.6,1414.5,139157
2026-03-09 09:15:00,1414.5,1420.0,1413.6,1418.1,455662
2026-03-09 09:20:00,1418.5,1420.6,1416.7,1420.6,274662
2026-03-09 09:25:00,1420.2,1421.9,1420.0,1420.8,192069
2026-03-09 09:30:00,1420.9,1428.5,1419.0,1427.0,715357
2026-03-09 09:35:00,1427.1,1429.0,1425.2,1425.6,551116
2026-03-09 09:40:00,1425.8,1426.9,1424.1,1425.0,475301
2026-03-09 09:45:00,1424.6,1425.0,1421.6,1422.3,420508
2026-03-09 09:50:00,1422.2,1422.7,1420.0,1420.4,311995
2026-03-09 09:55:00,1420.3,1421.4,1418.6,1418.6,331784
2026-03-10 03:45:00,1431.5,1431.5,1401.0,1401.7,0
2026-03-10 03:50:00,1402.3,1409.7,1401.9,1409.7,361517
2026-03-10 03:55:00,1409.3,1410.8,1404.4,1408.9,376533
2026-03-10 04:00:00,1408.8,1409.9,1403.7,1405.0,311551
2026-03-10 04:05:00,1404.9,1408.6,1402.6,1406.3,276453
2026-03-10 04:10:00,1406.4,1410.9,1403.9,1410.9,323960
2026-03-10 04:15:00,1410.6,1410.7,1407.3,1410.6,152343
2026-03-10 04:20:00,1410.5,1412.0,1410.1,1411.2,172761
2026-03-10 04:25:00,1411.2,1411.6,1409.8,1411.5,157179
2026-03-10 04:30:00,1411.4,1415.0,1411.2,1414.2,170284
2026-03-10 04:35:00,1414.2,1414.9,1412.7,1413.2,85089
2026-03-10 04:40:00,1413.3,1414.5,1412.6,1413.3,104452
2026-03-10 04:45:00,1413.1,1417.7,1412.7,1416.9,173435
2026-03-10 04:50:00,1416.7,1416.9,1414.3,1415.4,113470
2026-03-10 04:55:00,1415.3,1415.8,1413.2,1414.3,85856
2026-03-10 05:00:00,1414.0,1416.8,1414.0,1416.6,87247
2026-03-10 05:05:00,1416.6,1418.0,1415.2,1416.5,111927
2026-03-10 05:10:00,1416.5,1421.0,1416.2,1420.0,141147
2026-03-10 05:15:00,1420.0,1420.5,1418.6,1418.6,102032
2026-03-10 05:20:00,1418.2,1418.3,1415.0,1415.1,91751
2026-03-10 05:25:00,1415.1,1416.8,1412.5,1416.0,105818
2026-03-10 05:30:00,1416.4,1417.0,1414.4,1416.5,65161
2026-03-10 05:35:00,1416.4,1418.6,1415.0,1418.6,105032
2026-03-10 05:40:00,1418.4,1418.5,1414.7,1415.0,154648
2026-03-10 05:45:00,1415.0,1418.3,1414.7,1415.0,161793
2026-03-10 05:50:00,1415.0,1417.5,1415.0,1417.2,241533
2026-03-10 05:55:00,1417.2,1417.2,1415.1,1416.2,165663
2026-03-10 06:00:00,1416.2,1418.4,1416.2,1416.8,124427
2026-03-10 06:05:00,1416.9,1417.8,1416.6,1417.5,67218
2026-03-10 06:10:00,1417.5,1418.5,1416.6,1416.6,80255
2026-03-10 06:15:00,1416.6,1416.7,1411.6,1411.9,122806
2026-03-10 06:20:00,1411.3,1412.6,1410.0,1412.6,108523
2026-03-10 06:25:00,1412.9,1413.9,1411.1,1412.4,87761
2026-03-10 06:30:00,1412.3,1413.2,1411.4,1411.9,55188
2026-03-10 06:35:00,1411.8,1414.6,1411.2,1411.4,127975
2026-03-10 06:40:00,1411.4,1412.8,1410.0,1410.0,65998
2026-03-10 06:45:00,1410.0,1411.5,1408.5,1409.5,189195
2026-03-10 06:50:00,1409.5,1410.0,1407.0,1408.2,128535
2026-03-10 06:55:00,1408.0,1410.0,1407.8,1410.0,167380
2026-03-10 07:00:00,1410.0,1412.5,1409.1,1412.5,346760
2026-03-10 07:05:00,1412.5,1414.7,1409.8,1409.8,567303
2026-03-10 07:10:00,1409.6,1410.1,1407.2,1407.2,296160
2026-03-10 07:15:00,1407.2,1410.5,1405.8,1410.4,216546
2026-03-10 07:20:00,1410.4,1412.4,1409.8,1411.9,143657
2026-03-10 07:25:00,1411.9,1413.8,1411.0,1411.4,100462
2026-03-10 07:30:00,1411.2,1412.5,1409.3,1409.9,218085
2026-03-10 07:35:00,1410.2,1410.8,1408.3,1408.5,319500
2026-03-10 07:40:00,1408.6,1409.7,1407.2,1408.0,273563
2026-03-10 07:45:00,1408.3,1408.9,1407.3,1408.1,225740
2026-03-10 07:50:00,1408.1,1409.9,1407.6,1409.2,147365
2026-03-10 07:55:00,1409.3,1411.3,1408.9,1411.0,119580
2026-03-10 08:00:00,1411.0,1413.6,1410.9,1413.4,424306
2026-03-10 08:05:00,1413.3,1415.8,1412.4,1414.5,411052
2026-03-10 08:10:00,1414.5,1415.1,1413.0,1413.4,79016
2026-03-10 08:15:00,1413.4,1413.5,1412.6,1412.9,82223
2026-03-10 08:20:00,1412.8,1414.0,1412.7,1413.3,70995
2026-03-10 08:25:00,1413.5,1413.6,1412.3,1412.4,99221
2026-03-10 08:30:00,1412.4,1412.5,1410.6,1411.1,120440
2026-03-10 08:35:00,1411.2,1415.5,1411.0,1413.7,182142
2026-03-10 08:40:00,1413.9,1414.3,1413.1,1414.0,265061
2026-03-10 08:45:00,1414.0,1414.7,1411.8,1412.1,152287
2026-03-10 08:50:00,1412.1,1412.2,1410.5,1410.8,114842
2026-03-10 08:55:00,1410.8,1411.6,1408.6,1410.0,198989
2026-03-10 09:00:00,1410.0,1411.4,1408.8,1409.5,279961
2026-03-10 09:05:00,1409.2,1412.8,1409.1,1411.7,129020
2026-03-10 09:10:00,1411.7,1412.8,1410.1,1411.7,319919
2026-03-10 09:15:00,1411.7,1414.0,1411.1,1413.7,271823
2026-03-10 09:20:00,1414.0,1415.3,1411.5,1414.0,351465
2026-03-10 09:25:00,1413.7,1414.1,1411.3,1412.6,311029
2026-03-10 09:30:00,1412.7,1412.7,1406.6,1409.5,1133173
2026-03-10 09:35:00,1409.5,1411.5,1406.3,1407.4,966989
2026-03-10 09:40:00,1407.4,1410.4,1406.0,1408.5,994238
2026-03-10 09:45:00,1408.5,1410.0,1408.5,1409.5,511228
2026-03-10 09:50:00,1409.5,1411.0,1405.7,1410.8,689768
2026-03-10 09:55:00,1410.8,1412.2,1409.6,1410.9,424494
2026-03-11 03:45:00,1424.9,1432.1,1417.2,1431.1,1263359
2026-03-11 03:50:00,1431.1,1433.5,1424.0,1424.0,920064
2026-03-11 03:55:00,1425.0,1425.0,1419.0,1419.5,517255
2026-03-11 04:00:00,1419.9,1420.9,1412.2,1412.8,548042
2026-03-11 04:05:00,1412.8,1413.0,1404.1,1406.7,702683
2026-03-11 04:10:00,1406.3,1407.0,1401.8,1401.8,436461
2026-03-11 04:15:00,1401.8,1407.0,1401.5,1406.2,322526
2026-03-11 04:20:00,1406.1,1407.0,1397.4,1397.6,469630
2026-03-11 04:25:00,1397.8,1400.4,1395.7,1399.1,261876
2026-03-11 04:30:00,1399.1,1404.9,1396.6,1404.5,338293
2026-03-11 04:35:00,1404.6,1405.0,1401.8,1402.6,123100
2026-03-11 04:40:00,1402.6,1404.3,1401.8,1404.1,108540
2026-03-11 04:45:00,1403.7,1404.8,1403.1,1403.2,103276
2026-03-11 04:50:00,1403.5,1403.6,1401.0,1401.5,95706
2026-03-11 04:55:00,1401.5,1402.9,1400.4,1402.7,100574
2026-03-11 05:00:00,1402.7,1404.7,1402.1,1403.3,78645
2026-03-11 05:05:00,1403.3,1403.3,1401.0,1401.5,162304
2026-03-11 05:10:00,1401.6,1403.4,1401.1,1401.6,92326
2026-03-11 05:15:00,1401.6,1404.3,1399.6,1403.7,236537
2026-03-11 05:20:00,1403.7,1404.9,1399.2,1400.2,329706
2026-03-11 05:25:00,1400.2,1401.6,1399.8,1401.0,97826
2026-03-11 05:30:00,1401.0,1401.5,1399.7,1400.6,379382
2026-03-11 05:35:00,1400.6,1401.0,1399.5,1399.8,120516
2026-03-11 05:40:00,1399.8,1399.9,1398.4,1399.3,95436
2026-03-11 05:45:00,1399.3,1399.5,1397.3,1399.0,124551
2026-03-11 05:50:00,1399.3,1399.3,1397.0,1397.3,86818
2026-03-11 05:55:00,1397.6,1400.2,1397.3,1400.2,143278
2026-03-11 06:00:00,1400.1,1400.4,1397.1,1397.7,96337
2026-03-11 06:05:00,1397.7,1398.6,1395.5,1397.2,138538
2026-03-11 06:10:00,1397.3,1397.9,1396.8,1397.2,103003
2026-03-11 06:15:00,1397.2,1398.4,1396.5,1397.0,88834
2026-03-11 06:20:00,1397.1,1397.2,1392.5,1395.1,303054
2026-03-11 06:25:00,1395.0,1395.3,1393.9,1395.0,90622
2026-03-11 06:30:00,1394.9,1397.6,1394.6,1397.3,73471
2026-03-11 06:35:00,1397.5,1397.6,1396.1,1397.0,130933
2026-03-11 06:40:00,1397.0,1398.7,1396.6,1397.8,102147
2026-03-11 06:45:00,1397.8,1399.6,1397.8,1399.1,159368
2026-03-11 06:50:00,1399.2,1401.0,1399.0,1400.9,130097
2026-03-11 06:55:00,1400.9,1402.2,1400.0,1401.9,141620
2026-03-11 07:00:00,1401.9,1402.2,1400.0,1400.4,233717
2026-03-11 07:05:00,1400.9,1401.4,1397.8,1398.5,173426
2026-03-11 07:10:00,1398.5,1401.5,1398.1,1401.5,121681
2026-03-11 07:15:00,1401.4,1401.8,1399.5,1400.7,185317
2026-03-11 07:20:00,1400.8,1401.5,1399.1,1400.0,119565
2026-03-11 07:25:00,1400.0,1400.2,1398.0,1398.8,150722
2026-03-11 07:30:03,1398.5,1398.5,1398.5,1398.5,0
