strategy,trades,wins,losses,win_rate_pct,total_pnl,timeframe,data_start,data_end,run_at_utc
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 09:45:04
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:00:04
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:00:04
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:00:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:00:04
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:15:05
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:15:05
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:15:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:15:05
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:30:05
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:30:05
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:30:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:30:05
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:45:04
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:45:04
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:45:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 10:45:04
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:00:02
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:00:02
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:00:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:00:02
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:15:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:15:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:15:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:15:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:30:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:30:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:30:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:30:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:45:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:45:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:45:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 11:45:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:00:02
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:00:02
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:00:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:00:02
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:15:02
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:15:02
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:15:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:15:02
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:30:04
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:30:04
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:30:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:30:04
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:45:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:45:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:45:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 12:45:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:00:02
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:00:02
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:00:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:00:02
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:15:02
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:15:02
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:15:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:15:02
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:30:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:30:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:30:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:30:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:45:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:45:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:45:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 13:45:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:00:03
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:00:03
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:00:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:00:03
BREAKOUT,4,3,1,75.0,4007.2,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:15:04
DEMAND_SUPPLY,5,2,3,40.0,2.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:15:04
ONE_TRADE_DAY,5,3,2,60.0,3996.1,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:15:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-02-27 03:45:00,2026-03-06 10:00:00,2026-03-08 14:15:04
BREAKOUT,5,4,1,80.0,4149.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:15:03,2026-03-09 06:15:05
DEMAND_SUPPLY,5,1,4,20.0,-2059.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:15:03,2026-03-09 06:15:05
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:15:03,2026-03-09 06:15:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:15:03,2026-03-09 06:15:05
BREAKOUT,5,4,1,80.0,4263.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:30:07,2026-03-09 06:30:08
DEMAND_SUPPLY,5,2,3,40.0,-1966.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:30:07,2026-03-09 06:30:08
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:30:07,2026-03-09 06:30:08
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:30:07,2026-03-09 06:30:08
BREAKOUT,5,3,2,60.0,3779.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:45:03,2026-03-09 06:45:04
DEMAND_SUPPLY,5,1,4,20.0,-2364.0,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:45:03,2026-03-09 06:45:04
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:45:03,2026-03-09 06:45:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 06:45:03,2026-03-09 06:45:04
BREAKOUT,5,3,2,60.0,3836.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:00:03,2026-03-09 07:00:04
DEMAND_SUPPLY,5,1,4,20.0,-2317.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:00:03,2026-03-09 07:00:04
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:00:03,2026-03-09 07:00:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:00:03,2026-03-09 07:00:04
BREAKOUT,5,3,2,60.0,3874.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:15:05,2026-03-09 07:15:05
DEMAND_SUPPLY,5,1,4,20.0,-2286.0,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:15:05,2026-03-09 07:15:05
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:15:05,2026-03-09 07:15:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:15:05,2026-03-09 07:15:05
BREAKOUT,5,4,1,80.0,4529.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:30:01,2026-03-09 07:30:02
DEMAND_SUPPLY,5,2,3,40.0,-1747.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:30:01,2026-03-09 07:30:02
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:30:01,2026-03-09 07:30:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:30:01,2026-03-09 07:30:02
BREAKOUT,5,4,1,80.0,4235.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:45:03,2026-03-09 07:45:04
DEMAND_SUPPLY,5,2,3,40.0,-1989.6,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:45:03,2026-03-09 07:45:04
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:45:03,2026-03-09 07:45:04
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 07:45:03,2026-03-09 07:45:04
BREAKOUT,5,4,1,80.0,4434.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:00:02,2026-03-09 08:00:03
DEMAND_SUPPLY,5,2,3,40.0,-1825.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:00:02,2026-03-09 08:00:03
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:00:02,2026-03-09 08:00:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:00:02,2026-03-09 08:00:03
BREAKOUT,5,4,1,80.0,4415.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:15:02,2026-03-09 08:15:02
DEMAND_SUPPLY,5,2,3,40.0,-1841.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:15:02,2026-03-09 08:15:02
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:15:02,2026-03-09 08:15:02
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:15:02,2026-03-09 08:15:02
BREAKOUT,5,4,1,80.0,4624.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:30:02,2026-03-09 08:30:03
DEMAND_SUPPLY,5,2,3,40.0,-1669.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:30:02,2026-03-09 08:30:03
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:30:02,2026-03-09 08:30:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:30:02,2026-03-09 08:30:03
BREAKOUT,5,4,1,80.0,4748.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:45:02,2026-03-09 08:45:03
DEMAND_SUPPLY,5,2,3,40.0,-1568.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:45:02,2026-03-09 08:45:03
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:45:02,2026-03-09 08:45:03
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 08:45:02,2026-03-09 08:45:03
BREAKOUT,5,4,1,80.0,4985.7,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:00:04,2026-03-09 09:00:05
DEMAND_SUPPLY,5,2,3,40.0,-1373.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:00:04,2026-03-09 09:00:05
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:00:04,2026-03-09 09:00:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:00:04,2026-03-09 09:00:05
BREAKOUT,5,4,1,80.0,5299.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:15:06,2026-03-09 09:15:06
DEMAND_SUPPLY,5,2,3,40.0,-1116.0,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:15:06,2026-03-09 09:15:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:15:06,2026-03-09 09:15:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 09:15:06,2026-03-09 09:15:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:00:06
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:00:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:00:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:00:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:15:12
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:15:12
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:15:12
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:15:12
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:30:06
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:30:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:30:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:30:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:45:06
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:45:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:45:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 11:45:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:00:07
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:00:07
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:00:07
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:00:07
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:15:07
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:15:07
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:15:07
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:15:07
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:30:09
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:30:09
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:30:09
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:30:09
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:45:06
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:45:06
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:45:06
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 12:45:06
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:00:05
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:00:05
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:00:05
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:00:05
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:15:12
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:15:12
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:15:12
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:15:12
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:30:08
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:30:08
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:30:08
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:30:08
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:45:09
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:45:09
ONE_TRADE_DAY,5,3,2,60.0,3994.8,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:45:09
BTST,3,2,1,66.67,3970.4,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 13:45:09
BREAKOUT,5,3,2,60.0,3013.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:00:09
DEMAND_SUPPLY,5,2,3,40.0,-406.2,RELIANCE.NS|5m|5d,2026-03-02 03:45:00,2026-03-09 10:00:00,2026-03-09 14:00:09
